"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","adjust_global_lr_to_w2v_postwarmup_lr","batch_size","beam_search_language_model","best_model_metric","bias","bidirectional","classifier_activation","classifier_hidden_sizes","command","competition_mode","constantOffsetSD","ctc_bias","ctc_bidirectional","ctc_dropout","ctc_fc_activation_function","ctc_fc_hidden_sizes","ctc_gru_hidden_size","ctc_learnable_inital_state","ctc_loss_reduction","ctc_num_gru_layers","day_batches","decoding_script","disable_w2v_feature_extractor_grad","discriminator_checkpoint","discriminator_dropout","discriminator_hidden_activation","discriminator_hidden_sizes","discriminator_loss_weight","dropout","early_stopping_delta","early_stopping_epsilon","early_stopping_patience","encoder_bias","encoder_bidirectional","encoder_dropout","encoder_fc_activation_function","encoder_fc_hidden_sizes","encoder_gru_hidden_size","encoder_learnable_inital_state","encoder_num_gru_layers","entity","epochs","experiment_name","experiment_type","fc_activation_function","fc_hidden_sizes","feature_extractor_activation","from_checkpoint","gaussian_smooth_width","gradient_clipping","gru_hidden_size","head_checkpoint","head_fc_activation_function","head_fc_hidden_sizes","head_gru_hidden_size","head_gru_num_layers","hidden_size","input_dropout","input_layer_nonlinearity","intermediate_head_fc_activation_function","intermediate_head_fc_hidden_sizes","intermediate_loss_squared","intermediate_loss_weight","learnable_inital_state","learning_rate","limit_samples","llm_rescoring","lm_decode_alpha","lm_decode_beam_prune_logp","lm_decode_beam_width","lm_decode_beta","lm_decode_test_predictions","lm_decode_token_min_logp","lm_score_boundary","log_every_n_batches","log_results_as_artifact","loss_function","mamba_d_model","mamba_n_layer","method","metric.goal","metric.name","minimize_best_model_metric","name","num_gru_layers","only_test","optimizer","optimizer_epsilon","parameters.batch_sizes","parameters.constantOffsetSD.distribution","parameters.constantOffsetSD.max","parameters.constantOffsetSD.min","parameters.ctc_fc_hidden_sizess","parameters.ctc_gru_hidden_sizes","parameters.ctc_num_gru_layerss","parameters.encoder_dropout.distribution","parameters.encoder_dropout.max","parameters.encoder_dropout.min","parameters.encoder_fc_hidden_sizess","parameters.encoder_gru_hidden_sizes","parameters.encoder_learnable_inital_states","parameters.encoder_num_gru_layerss","parameters.gaussian_smooth_width.distribution","parameters.gaussian_smooth_width.max","parameters.gaussian_smooth_width.min","parameters.head_fc_hidden_sizess","parameters.head_gru_hidden_sizes","parameters.head_gru_num_layerss","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.learning_rates","parameters.optimizer_epsilon.distribution","parameters.optimizer_epsilon.max","parameters.optimizer_epsilon.min","parameters.optimizer_epsilons","parameters.scheduler_gamma.distribution","parameters.scheduler_gamma.max","parameters.scheduler_gamma.min","parameters.suc_dropout.distribution","parameters.suc_dropout.max","parameters.suc_dropout.min","parameters.suc_dropouts","parameters.suc_hidden_sizess","parameters.w2v_do_stable_layer_norms","parameters.w2v_learning_rate.distribution","parameters.w2v_learning_rate.max","parameters.w2v_learning_rate.min","parameters.w2v_warmup_steps.distribution","parameters.w2v_warmup_steps.max","parameters.w2v_warmup_steps.min","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","parameters.whiteNoiseSD.distribution","parameters.whiteNoiseSD.max","parameters.whiteNoiseSD.min","predict_on_train","prepend_gru_to_head","preprocessing","program","project","remove_punctuation","results_subdir_name","return_best_model","run_cap","sample_rate","scheduler","scheduler_gamma","scheduler_step_size","seed","skip_decoding","store_brain_encoder","suc_checkpoint","suc_dropout","suc_for_ctc_checkpoint","suc_hidden_activation","suc_hidden_sizes","tokenizer","tokenizer_checkpoint","train_on_val_once","unfolder_kernel_len","unfolder_stride_len","unfreeze_strategy","use_fast_tokenizer","use_prefix_beam_search","use_wandb","visualize_predictions_n_batches","w2v_do_stable_layer_norm","w2v_learning_rate","w2v_skip_loading_weights","w2v_warmup_start_step","w2v_warmup_steps","wav2vec_checkpoint","weight_decay","whiteNoiseSD","test_accuracy","test_char_error_rate","test_char_error_rate_lm_decode","test_cle","test_cross_entropy_loss","test_ctc_loss","test_decoder_cer","test_decoder_cer_CI_end","test_decoder_cer_CI_start","test_decoder_wer","test_decoder_wer_CI_end","test_decoder_wer_CI_start","test_mean_cross_entropy_loss","test_phoneme_error_rate","test_precision","test_recall","test_word_error_rate","test_word_error_rate_lm_decode","train_accuracy","train_char_error_rate","train_cle","train_combined_ctc_loss","train_combined_loss","train_cross_entropy_loss","train_ctc_loss","train_intermediate_loss","train_intermediate_loss_squared","train_mean_cross_entropy_loss","train_phoneme_error_rate","train_precision","train_recall","train_word_error_rate","val_accuracy","val_char_error_rate","val_cle","val_combined_ctc_loss","val_combined_loss","val_cross_entropy_loss","val_ctc_loss","val_intermediate_loss","val_intermediate_loss_squared","val_mean_cross_entropy_loss","val_phoneme_error_rate","val_precision","val_recall","val_word_error_rate"
"experiment_1","","finished","-","","","2024-08-24T13:19:09.000Z","3703","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","512","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.4872749672701517","","","","1.9599104608808244","","","","","","","","","","","0.7310059453759875","","","0.5844811829550014","","","","","1.9622055359425083","","","","","","","0.8567745873043614","","0.5090009291280257","","","","","2.1306172949927196","","","","","","","0.7515372165611812"
"experiment_1","","finished","-","","","2024-08-24T14:39:34.000Z","3272","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","256","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.496721459802176","","","","2.031167754105159","","","","","","","","","","","0.7497023258890424","","","0.60292618988372","","","","","2.0449934236464964","","","","","","","0.8830660677725269","","0.5224002311458806","","","","","2.1711705923080444","","","","","","","0.7747745726789746"
"experiment_1","","finished","-","","","2024-08-24T14:27:58.000Z","2515","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","256","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.5005354963788448","","","","2.0348213144711087","","","","","","","","","","","0.7499483908925738","","","0.577034073862199","","","","","1.9534249411475273","","","","","","","0.860508244845175","","0.518656992647178","","","","","2.184362735067095","","","","","","","0.7673330136707851"
"experiment_1","","finished","-","","","2024-08-24T16:12:52.000Z","3725","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.5033198935356181","","","","1.7143859948430742","","","","","","","","","","","0.6858536899089813","","","0.5540834481232014","","","","","1.7208558311385491","","","","","","","0.8302698822752121","","0.5138928087252662","","","","","1.8253474746431624","","","","","","","0.6877227510724749"
"experiment_1","","finished","-","","","2024-08-24T16:42:52.000Z","3873","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","256","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.5071589838171567","","","","2.059876569679805","","","","","","","","","","","0.7503554991313389","","","0.6090024583761716","","","","","2.0681699504775386","","","","","","","0.8778249799243866","","0.524946758725083","","","","","2.145429423877171","","","","","","","0.7728918705667768"
"experiment_1","","finished","-","","","2024-08-24T13:34:22.000Z","3207","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.583606294655837","","","","2.247673545564924","","","","","","","","","","","0.8731425404548645","","","0.6657402555647669","","","","","2.270652497968366","","","","","","","0.9341816661819335","","0.5887142298668587","","","","","2.3159501552581787","","","","","","","0.8765736818313599"
"experiment_1","","finished","-","","","2024-08-24T17:15:04.000Z","2563","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.6135618500099583","","","","2.4039470297949657","","","","","","","","","","","0.885133466550282","","","0.7135203248974141","","","","","2.4186937174489422","","","","","","","0.9530934643360875","","0.624904269700557","","","","","2.5028728246688843","","","","","","","0.8959615656307766"
"experiment_1","","finished","-","","","2024-08-24T18:14:12.000Z","4774","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.6197382651997059","","","","2.336538093430655","","","","","","","","","","","0.9160700355257306","","","0.704248480949911","","","","","2.4208481523298446","","","","","","","0.9560791364600582","","0.6301181017345572","","","","","2.398628200803484","","","","","","","0.9321467067514148"
"experiment_1","","finished","-","","","2024-08-24T12:59:11.000Z","2104","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","256","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.6406662101716823","","","","2.4193446125302995","","","","","","","","","","","0.9254697263240814","","","0.7196730301633669","","","","","2.4664590012642646","","","","","","","0.9613942191485436","","0.6462872959360375","","","","","2.4978812762669156","","","","","","","0.9235295525618962"
"experiment_1","","finished","-","","","2024-08-24T13:29:56.000Z","3059","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","512","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.6491932430144123","","","","2.5807619265147617","","","","","","","","","","","0.9464510381221772","","","0.752684783917521","","","","","2.5775757528120473","","","","","","","0.9722849034493968","","0.660374192490444","","","","","2.632268343652998","","","","","","","0.9463224751608712"
"experiment_1","","finished","-","","","2024-08-24T18:44:51.000Z","3798","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","512","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.6588390892286117","","","","2.490588971546718","","","","","","","","","","","0.947456283228738","","","0.7564146524624498","","","","","2.553868889808655","","","","","","","0.974907071359696","","0.666669080088818","","","","","2.557925888470241","","","","","","","0.9511295471872602"
"experiment_1","","finished","-","","","2024-08-24T14:21:02.000Z","4334","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.7199137045770121","","","","2.3686716897147044","","","","","","","","","","","1.0972177726881844","","","0.7017823422341621","","","","","2.384405443745275","","","","","","","1.0260081992995354","","0.7257793893514902","","","","","2.451096228190831","","","","","","","1.10449641091483"
"experiment_1","","finished","-","","","2024-08-24T16:25:49.000Z","3223","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.7261499181853912","","","","2.5717791318893433","","","","","","","","","","","1.23394433089665","","","0.72614963735342","","","","","2.647285396052945","","","","","","","1.1785985231399536","","0.726959253776733","","","","","2.6046597276415144","","","","","","","1.1878411173820496"
"experiment_1","","finished","-","","","2024-08-24T19:33:51.000Z","3924","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.8964098802083095","","","","1.5652386460985457","","","","","","","","","","","1.0987020603248052","","","0.894594813815335","","","","","1.541065934204286","","","","","","","1.3416998809383762","","0.8921094508264253","","","","","1.7022220918110438","","","","","","","1.0936641607965742"
"experiment_1","","finished","-","","","2024-08-24T18:34:26.000Z","2465","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","0.9999637418419144","","","","3.0406395367213657","","","","","","","","","","","1","","","0.9949284727550228","","","","","3.1110856802232805","","","","","","","0.9995594486113516","","1","","","","","3.0544901745659963","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T12:43:12.000Z","2029","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.0339681591306413","","","","","","","","","","","1","","","0.9939022672518578","","","","","3.1161705217053814","","","","","","","0.999352014833881","","1","","","","","3.0652004991258894","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T15:34:11.000Z","4114","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.0619485548564365","","","","","","","","","","","1","","","0.9925481803919411","","","","","3.0420794986909434","","","","","","","0.998871672538019","","1","","","","","3.0676204477037703","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T12:37:54.000Z","1273","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.075439044407436","","","","","","","","","","","1","","","0.992331775987192","","","","","3.111641470463045","","","","","","","0.9993481857161368","","1","","","","","3.2117158515112743","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T11:44:26.000Z","2389","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.063964911869594","","","","","","","","","","","1","","","0.994268079808743","","","","","3.073075394476614","","","","","","","0.9992109940898034","","0.9999597358672894","","","","","3.0821386916296825","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T19:48:18.000Z","3079","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.062780039651053","","","","","","","","","","","1","","","0.9960138492999544","","","","","3.06705641746521","","","","","","","0.9993921681757896","","1","","","","","3.0856286457606723","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T19:15:40.000Z","801","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.0830699716295515","","","","","","","","","","","1","","","0.9949985492472408","","","","","3.0560297235365836","","","","","","","0.9997005842385752","","0.9999476713762429","","","","","3.375820415360587","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T15:10:04.000Z","954","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.112095390047346","","","","","","","","","","","1","","","0.9977998822872964","","","","","3.0897361636161804","","","","","","","0.9996673676275438","","1","","","","","3.168388911655971","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-24T17:47:32.000Z","1710","ddcq8bfu","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","false","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","1","","","","3.0062941993985857","","","","","","","","","","","1","","","0.9966591125821757","","","","","3.135640782694663","","","","","","","0.9991812201276902","","1","","","","","3.047596182141985","","","","","","","1"
