"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","adjust_global_lr_to_w2v_postwarmup_lr","batch_size","beam_search_language_model","best_model_metric","bias","bidirectional","classifier_activation","classifier_hidden_sizes","command","competition_mode","constantOffsetSD","ctc_bias","ctc_bidirectional","ctc_dropout","ctc_fc_activation_function","ctc_fc_hidden_sizes","ctc_gru_hidden_size","ctc_learnable_inital_state","ctc_loss_reduction","ctc_num_gru_layers","day_batches","decoding_script","disable_w2v_feature_extractor_grad","discriminator_checkpoint","discriminator_dropout","discriminator_hidden_activation","discriminator_hidden_sizes","discriminator_loss_weight","dropout","early_stopping_delta","early_stopping_epsilon","early_stopping_patience","encoder_bias","encoder_bidirectional","encoder_dropout","encoder_fc_activation_function","encoder_fc_hidden_sizes","encoder_gru_hidden_size","encoder_learnable_inital_state","encoder_num_gru_layers","entity","epochs","experiment_name","experiment_type","fc_activation_function","fc_hidden_sizes","feature_extractor_activation","from_checkpoint","gaussian_smooth_width","gradient_clipping","gru_hidden_size","head_checkpoint","head_fc_activation_function","head_fc_hidden_sizes","head_gru_hidden_size","head_gru_num_layers","hidden_size","input_dropout","input_layer_nonlinearity","intermediate_head_fc_activation_function","intermediate_head_fc_hidden_sizes","intermediate_loss_squared","intermediate_loss_weight","learnable_inital_state","learning_rate","limit_samples","llm_rescoring","lm_decode_alpha","lm_decode_beam_prune_logp","lm_decode_beam_width","lm_decode_beta","lm_decode_test_predictions","lm_decode_token_min_logp","lm_score_boundary","log_every_n_batches","log_results_as_artifact","loss_function","mamba_d_model","mamba_n_layer","method","metric.goal","metric.name","minimize_best_model_metric","name","num_gru_layers","only_test","optimizer","optimizer_epsilon","parameters.batch_sizes","parameters.constantOffsetSD.distribution","parameters.constantOffsetSD.max","parameters.constantOffsetSD.min","parameters.ctc_fc_hidden_sizess","parameters.ctc_gru_hidden_sizes","parameters.ctc_num_gru_layerss","parameters.encoder_dropout.distribution","parameters.encoder_dropout.max","parameters.encoder_dropout.min","parameters.encoder_fc_hidden_sizess","parameters.encoder_gru_hidden_sizes","parameters.encoder_learnable_inital_states","parameters.encoder_num_gru_layerss","parameters.gaussian_smooth_width.distribution","parameters.gaussian_smooth_width.max","parameters.gaussian_smooth_width.min","parameters.head_fc_hidden_sizess","parameters.head_gru_hidden_sizes","parameters.head_gru_num_layerss","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.learning_rates","parameters.optimizer_epsilon.distribution","parameters.optimizer_epsilon.max","parameters.optimizer_epsilon.min","parameters.optimizer_epsilons","parameters.scheduler_gamma.distribution","parameters.scheduler_gamma.max","parameters.scheduler_gamma.min","parameters.suc_dropout.distribution","parameters.suc_dropout.max","parameters.suc_dropout.min","parameters.suc_dropouts","parameters.suc_hidden_sizess","parameters.w2v_do_stable_layer_norms","parameters.w2v_learning_rate.distribution","parameters.w2v_learning_rate.max","parameters.w2v_learning_rate.min","parameters.w2v_warmup_steps.distribution","parameters.w2v_warmup_steps.max","parameters.w2v_warmup_steps.min","parameters.weight_decay.distribution","parameters.weight_decay.max","parameters.weight_decay.min","parameters.whiteNoiseSD.distribution","parameters.whiteNoiseSD.max","parameters.whiteNoiseSD.min","predict_on_train","prepend_gru_to_head","preprocessing","program","project","remove_punctuation","results_subdir_name","return_best_model","run_cap","sample_rate","scheduler","scheduler_gamma","scheduler_step_size","seed","skip_decoding","suc_checkpoint","suc_dropout","suc_for_ctc_checkpoint","suc_hidden_activation","suc_hidden_sizes","tokenizer","tokenizer_checkpoint","train_on_val_once","unfolder_kernel_len","unfolder_stride_len","unfreeze_strategy","use_fast_tokenizer","use_prefix_beam_search","use_wandb","visualize_predictions_n_batches","w2v_do_stable_layer_norm","w2v_learning_rate","w2v_skip_loading_weights","w2v_warmup_start_step","w2v_warmup_steps","wav2vec_checkpoint","weight_decay","whiteNoiseSD","test_accuracy","test_cle","test_cross_entropy_loss","test_ctc_loss","test_decoder_cer","test_decoder_cer_CI_end","test_decoder_cer_CI_start","test_decoder_wer","test_decoder_wer_CI_end","test_decoder_wer_CI_start","test_mean_cross_entropy_loss","test_phoneme_error_rate","test_precision","test_recall","test_word_error_rate","test_word_error_rate_lm_decode","train_accuracy","train_cle","train_combined_ctc_loss","train_combined_loss","train_cross_entropy_loss","train_ctc_loss","train_intermediate_loss","train_intermediate_loss_squared","train_mean_cross_entropy_loss","train_phoneme_error_rate","train_precision","train_recall","train_word_error_rate","val_accuracy","val_cle","val_combined_ctc_loss","val_combined_loss","val_cross_entropy_loss","val_ctc_loss","val_intermediate_loss","val_intermediate_loss_squared","val_mean_cross_entropy_loss","val_phoneme_error_rate","val_precision","val_recall","val_word_error_rate"
"experiment_1","","finished","-","","","2024-08-20T13:47:51.000Z","3702","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","512","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","2.479484404836382","","","","","","","","","","","0.9462814458778926","","","","","","","2.555689000314282","","","","","","","0.975077773774824","","","","","","2.547208138874599","","","","","","","0.9558814678873334"
"experiment_1","","finished","-","","","2024-08-19T18:09:31.000Z","2075","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","256","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","2.4339995213917325","","","","","","","","","","","0.9746395221778325","","","","","","","2.4464071296876475","","","","","","","0.9672534744585712","","","","","","2.500160132135664","","","","","","","0.9671309505190168"
"experiment_1","","finished","-","","","2024-08-19T17:06:15.000Z","3788","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","2.9122938258307323","","","","","","","","","","","0.9877917553697314","","","","","","","2.9274545907974243","","","","","","","0.9933664592043046","","","","","","2.958327923502241","","","","","","","0.989098425422396"
"experiment_1","","finished","-","","","2024-08-20T15:40:06.000Z","1229","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0769385269709995","","","","","","","","","","","1","","","","","","","3.095987964060998","","","","","","","0.9991814724860651","","","","","","3.158327545438494","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T13:10:52.000Z","2212","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.047140904835292","","","","","","","","","","","1","","","","","","","3.0898534021069928","","","","","","","0.9993430688496558","","","","","","3.064039826393127","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T08:12:16.000Z","1302","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0756077425820485","","","","","","","","","","","1","","","","","","","3.0747304231889787","","","","","","","0.9991718521041256","","","","","","3.1904872826167514","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T15:09:23.000Z","1313","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","512","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0764253650392805","","","","","","","","","","","1","","","","","","","3.0007628606211756","","","","","","","0.9978061111703996","","","","","","3.091590063912528","","","","","","","0.99962175318173"
"experiment_1","","finished","-","","","2024-08-19T16:49:27.000Z","1000","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0599405424935475","","","","","","","","","","","1","","","","","","","3.095381159936228","","","","","","","0.9994983192413084","","","","","","3.220150113105774","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T18:09:50.000Z","1248","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.1226717233657837","","","","","","","","","","","1","","","","","","","3.125354488049784","","","","","","","0.9994678636712412","","","","","","3.2937797137669156","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T18:44:17.000Z","1883","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","256","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.1584356001445224","","","","","","","","","","","1","","","","","","","3.049543130782342","","","","","","","0.9990873096450684","","","","","","3.1686895745141164","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T23:08:15.000Z","1010","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.2457799400602068","","","","","","","","","","","1","","","","","","","3.0402708034361563","","","","","","","0.9991639746773628","","","","","","3.2842897857938493","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T10:25:22.000Z","749","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.1877529280526296","","","","","","","","","","","1","","","","","","","3.1687462733637903","","","","","","","0.9995546763943088","","","","","","3.1911385570253645","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T14:07:45.000Z","1225","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.059459481920515","","","","","","","","","","","1","","","","","","","3.1142946443250104","","","","","","","0.9994801753951658","","","","","","3.1453628710338046","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T11:11:13.000Z","934","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","1024","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0662954534803117","","","","","","","","","","","1","","","","","","","3.166027855488562","","","","","","","1.000654128289992","","","","","","3.1232944216047014","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T12:17:01.000Z","1706","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","256","false","1","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0484491927283153","","","","","","","","","","","1","","","","","","","3.049963381982619","","","","","","","0.9993107275616738","","","","","","3.0805463109697615","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T15:31:26.000Z","2337","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0449817521231517","","","","","","","","","","","1","","","","","","","3.0149769494610448","","","","","","","0.9980873124253364","","","","","","3.074866005352565","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T21:12:47.000Z","817","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.11885062285832","","","","","","","","","","","1","","","","","","","3.076329413921602","","","","","","","0.9979973219094738","","","","","","3.1745052337646484","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T12:45:37.000Z","1505","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512, 128]","256","false","3","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0320046969822476","","","","","","","","","","","1","","","","","","","3.048771579419413","","","","","","","0.9990948885679244","","","","","","3.0758786371776035","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-19T19:15:46.000Z","778","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[128]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.116893802370344","","","","","","","","","","","1","","","","","","","3.15116149187088","","","","","","","0.9995762402972868","","","","","","3.361606240272522","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T03:31:35.000Z","955","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","512","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.0608873707907542","","","","","","","","","","","1","","","","","","","3.1058122342632664","","","","","","","0.9992909916946964","","","","","","3.1393970251083374","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T01:23:14.000Z","842","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","256","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","3.112808210509164","","","","","","","","","","","1","","","","","","","3.1460088799076695","","","","","","","0.9994249045848846","","","","","","3.3161850486482893","","","","","","","1"
"experiment_1","","finished","-","","","2024-08-20T05:31:06.000Z","3010","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[256]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","2.5238223586763655","","","","","","","","","","","1.1067704898970467","","","","","","","2.60383592882464","","","","","","","1.0837048532501343","","","","","","2.53484046459198","","","","","","","1.081562272139958"
"experiment_1","","finished","-","","","2024-08-20T11:26:58.000Z","2993","zpbh3eij","","64","openai-community/gpt2","loss","","","","","","false","0.25","","","","","","","","mean","","false","","","","","","","","","0.0001","","10","true","true","0.45","gelu","[512]","1024","false","5","","100","experiment_1","b2p2t_gru+w2v","","","","","1.5","","","","","","","","","","softsign","","","","","","0.0001","","","","","","","false","","","10","false","ctc","","","","","","true","","","false","adam","1e-8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","seperate_zscoring","","","true","wcheckpoint_partialfinetuning","true","","50","step","0.1","10","42","","","","","","","wav2vec_pretrained","facebook/wav2vec2-base-100h","false","32","4","brain_encoder","false","true","true","1","false","","false","","","facebook/wav2vec2-base-960h","0.0001","0.02","","","","2.2385943787438527","","","","","","","","","","","1.1862495626722065","","","","","","","2.2411268372689523","","","","","","","1.1255696310151009","","","","","","2.2998973982674733","","","","","","","1.1749786053385054"
